Load,ahp,boiler,chp,ar,hrar,ec,TES-H,TES-C
0.819,,,255.6936008,,,,,
0.82,,,255.8962167,,,,,
0.821,,,256.0992016,,,,,
0.822,,,256.3025571,,,,,
0.823,,,256.5062849,,,,,
0.824,,,256.7103866,,,,,
0.825,,,256.9148637,,,,,
0.826,,,257.1197178,,,,,
0.827,,,257.3249505,,,,,
0.828,,,257.5305634,,,,,
0.829,,,257.7365581,,,,,
0.83,,,257.9429362,,,,,
0.831,,,258.1496993,,,,,
0.832,,,258.356849,,,,,
0.833,,,258.564387,,,,,
0.834,,,258.7723147,,,,,
0.835,,,258.9806338,,,,,
0.836,,,259.1893459,,,,,
0.837,,,259.3984526,,,,,
0.838,,,259.6079556,,,,,
0.839,,,259.8178564,,,,,
0.84,,,260.0281566,,,,,
0.841,,,260.2388578,,,,,
0.842,,,260.4499618,,,,,
0.843,,,260.66147,,,,,
0.844,,,260.8733841,,,,,
0.845,,,261.0857058,,,,,
0.846,,,261.2984365,,,,,
0.847,,,261.511578,,,,,
0.848,,,261.7251319,,,,,
0.849,,,261.9390998,,,,,
0.85,,,262.1534833,,,,,
0.851,,,262.3682841,,,,,
0.852,,,262.5835038,,,,,
0.853,,,262.7991439,,,,,
0.854,,,263.0152062,,,,,
0.855,,,263.2316923,,,,,
0.856,,,263.4486038,,,,,
0.857,,,263.6659423,,,,,
0.858,,,263.8837096,,,,,
0.859,,,264.1019071,,,,,
0.86,,,264.3205367,,,,,
0.861,,,264.5395998,,,,,
0.862,,,264.7590982,,,,,
0.863,,,264.9790335,,,,,
0.864,,,265.1994074,,,,,
0.865,,,265.4202215,,,,,
0.866,,,265.6414774,,,,,
0.867,,,265.8631769,,,,,
0.868,,,266.0853215,,,,,
0.869,,,266.307913,,,,,
0.87,,,266.5309529,,,,,
0.871,,,266.754443,,,,,
0.872,,,266.9783849,,,,,
0.873,,,267.2027804,,,,,
0.874,,,267.4276309,,,,,
0.875,,,267.6529383,,,,,
0.876,,,267.8787042,,,,,
0.877,,,268.1049302,,,,,
0.878,,,268.3316181,,,,,
0.879,,,268.5587696,,,,,
0.88,,,268.7863862,,,,,
0.881,,,269.0144697,,,,,
0.882,,,269.2430218,,,,,
0.883,,,269.4720442,,,,,
0.884,,,269.7015385,,,,,
0.885,,,269.9315064,,,,,
0.886,,,270.1619497,,,,,
0.887,,,270.39287,,,,,
0.888,,,270.624269,,,,,
0.889,,,270.8561485,,,,,
0.89,,,271.0885101,,,,,
0.891,,,271.3213555,,,,,
0.892,,,271.5546865,,,,,
0.893,,,271.7885047,,,,,
0.894,,,272.0228119,,,,,
0.895,,,272.2576097,,,,,
0.896,,,272.4929,,,,,
0.897,,,272.7286843,,,,,
0.898,,,272.9649645,,,,,
0.899,,,273.2017423,,,,,
0.9,,,273.4390193,,,,,
0.901,,,273.6767973,,,,,
0.902,,,273.9150781,,,,,
0.903,,,274.1538633,,,,,
0.904,,,274.3931547,,,,,
0.905,,,274.6329541,,,,,
0.906,,,274.8732632,,,,,
0.907,,,275.1140837,,,,,
0.908,,,275.3554173,,,,,
0.909,,,275.5972659,,,,,
0.91,,,275.8396312,,,,,
0.911,,,276.0825149,,,,,
0.912,,,276.3259187,,,,,
0.913,,,276.5698446,,,,,
0.914,,,276.8142941,,,,,
0.915,,,277.059269,,,,,
0.916,,,277.3047712,,,,,
0.917,,,277.5508024,,,,,
0.918,,,277.7973644,,,,,
0.919,,,278.0444589,,,,,
0.92,,,278.2920878,,,,,
0.921,,,278.5402527,,,,,
0.922,,,278.7889556,,,,,
0.923,,,279.0381981,,,,,
0.924,,,279.2879821,,,,,
0.925,,,279.5383093,,,,,
0.926,,,279.7891816,,,,,
0.927,,,280.0406007,,,,,
0.928,,,280.2925685,,,,,
0.929,,,280.5450867,,,,,
0.93,,,280.7981572,,,,,
0.931,,,281.0517818,,,,,
0.932,,,281.3059622,,,,,
0.933,,,281.5607003,,,,,
0.934,,,281.8159979,,,,,
0.935,,,282.0718569,,,,,
0.936,,,282.328279,,,,,
0.937,,,282.5852661,,,,,
0.938,,,282.84282,,,,,
0.939,,,283.1009426,,,,,
0.94,,,283.3596356,,,,,
0.941,,,283.618901,,,,,
0.942,,,283.8787405,,,,,
0.943,,,284.1391561,,,,,
0.944,,,284.4001495,,,,,
0.945,,,284.6617226,,,,,
0.946,,,284.9238773,,,,,
0.947,,,285.1866154,,,,,
0.948,,,285.4499388,,,,,
0.949,,,285.7138493,,,,,
0.95,,,285.9783489,,,,,
0.951,,,286.2434394,,,,,
0.952,,,286.5091227,,,,,
0.953,,,286.7754006,,,,,
0.954,,,287.042275,,,,,
0.955,,,287.3097479,,,,,
0.956,,,287.577821,,,,,
0.957,,,287.8464964,,,,,
0.958,,,288.1157759,,,,,
0.959,,,288.3856613,,,,,
0.96,,,288.6561547,,,,,
0.961,,,288.9272579,,,,,
0.962,,,289.1989727,,,,,
0.963,,,289.4713012,,,,,
0.964,,,289.7442453,,,,,
0.965,,,290.0178068,,,,,
0.966,,,290.2919877,,,,,
0.967,,,290.56679,,,,,
0.968,,,290.8422155,,,,,
0.969,,,291.1182661,,,,,
0.97,,,291.3949439,,,,,
0.971,,,291.6722508,,,,,
0.972,,,291.9501887,,,,,
0.973,,,292.2287596,,,,,
0.974,,,292.5079653,,,,,
0.975,,,292.787808,,,,,
0.976,,,293.0682895,,,,,
0.977,,,293.3494118,,,,,
0.978,,,293.6311768,,,,,
0.979,,,293.9135866,,,,,
0.98,,,294.1966432,,,,,
0.981,,,294.4803484,,,,,
0.982,,,294.7647044,,,,,
0.983,,,295.049713,,,,,
0.984,,,295.3353763,,,,,
0.985,,,295.6216963,,,,,
0.986,,,295.9086749,,,,,
0.987,,,296.1963142,,,,,
0.988,,,296.4846162,,,,,
0.989,,,296.7735829,,,,,
0.99,,,297.0632163,,,,,
0.991,,,297.3535185,,,,,
0.992,,,297.6444914,,,,,
0.993,,,297.9361371,,,,,
0.994,,,298.2284576,,,,,
0.995,,,298.521455,,,,,
0.996,,,298.8151313,,,,,
0.997,,,299.1094886,,,,,
0.998,,,299.4045289,,,,,
0.999,,,299.7002542,,,,,
1,,,299.9966667,,,,,
