Load,ahp,boiler,chp,ar,hrar,ec,TES-H,TES-C
0.58,53.09466036,5.393870577,1.8395572,46.5089798,34.29519958,333.386542,1.714593407,12.40218749
0.581,53.18845814,5.403032274,1.844648953,46.55059993,34.32292154,333.5744323,1.716831556,12.41837671
0.582,53.28229934,5.412234968,1.849767668,46.59228933,34.35067629,333.7630943,1.71907439,12.43459983
0.583,53.37618414,5.42147896,1.854913565,46.63404832,34.37846401,333.9525329,1.72132193,12.45085698
0.584,53.47011268,5.430764556,1.86008687,46.67587718,34.40628486,334.142753,1.723574196,12.46714832
0.585,53.56408513,5.440092065,1.865287806,46.71777622,34.43413901,334.3337592,1.725831207,12.48347399
0.586,53.65810165,5.449461799,1.870516602,46.75974574,34.46202663,334.5255561,1.728092985,12.49983413
0.587,53.75216242,5.458874073,1.87577349,46.80178604,34.48994788,334.7181485,1.730359548,12.51622889
0.588,53.84626758,5.468329203,1.881058701,46.84389742,34.51790293,334.9115407,1.732630917,12.53265841
0.589,53.9404173,5.477827511,1.886372473,46.88608018,34.54589195,335.1057371,1.734907113,12.54912284
0.59,54.03461174,5.487369321,1.891715042,46.92833464,34.57391511,335.3007422,1.737188156,12.56562233
0.591,54.12885107,5.49695496,1.897086651,46.97066108,34.60197258,335.4965603,1.739474066,12.58215703
0.592,54.22313545,5.506584757,1.902487542,47.01305983,34.63006453,335.6931954,1.741764864,12.59872709
0.593,54.31746504,5.516259048,1.907917963,47.05553117,34.65819112,335.8906518,1.74406057,12.61533264
0.594,54.41184001,5.525978168,1.913378161,47.09807543,34.68635254,336.0889335,1.746361206,12.63197386
0.595,54.50626052,5.535742458,1.91886839,47.1406929,34.71454895,336.2880445,1.748666791,12.64865087
0.596,54.60072673,5.545552262,1.924388903,47.1833839,34.74278052,336.4879886,1.750977347,12.66536384
0.597,54.6952388,5.555407926,1.929939957,47.22614873,34.77104743,336.6887698,1.753292895,12.68211292
0.598,54.78979691,5.565309801,1.935521814,47.2689877,34.79934985,336.8903917,1.755613455,12.69889825
0.599,54.88440121,5.57525824,1.941134736,47.31190113,34.82768796,337.0928581,1.75793905,12.71572
0.6,54.97905186,5.585253602,1.94677899,47.35488932,34.85606192,337.2961724,1.760269699,12.73257831
0.601,55.07374903,5.595296248,1.952454845,47.39795259,34.88447192,337.5003384,1.762605424,12.74947334
0.602,55.16849289,5.605386542,1.958162573,47.44109125,34.91291813,337.7053593,1.764946248,12.76640524
0.603,55.2632836,5.615524853,1.963902449,47.48430561,34.94140072,337.9112385,1.76729219,12.78337417
0.604,55.35812132,5.625711553,1.969674753,47.527596,34.96991988,338.1179794,1.769643273,12.80038029
0.605,55.45300622,5.635947017,1.975479765,47.57096271,34.99847577,338.3255852,1.771999518,12.81742374
0.606,55.54793847,5.646231627,1.981317771,47.61440608,35.02706859,338.534059,1.774360947,12.83450469
0.607,55.64291821,5.656565765,1.987189059,47.65792642,35.0556985,338.7434038,1.776727582,12.8516233
0.608,55.73794563,5.666949819,1.993093921,47.70152404,35.08436568,338.9536226,1.779099444,12.86877972
0.609,55.83302089,5.67738418,1.999032651,47.74519927,35.11307032,339.1647184,1.781476557,12.88597411
0.61,55.92814415,5.687869245,2.005005547,47.78895242,35.1418126,339.376694,1.783858941,12.90320664
0.611,56.02331557,5.698405414,2.011012912,47.83278383,35.1705927,339.5895521,1.786246619,12.92047745
0.612,56.11853533,5.708993089,2.017055052,47.8766938,35.19941079,339.8032954,1.788639613,12.93778672
0.613,56.21380359,5.719632679,2.023132274,47.92068266,35.22826707,340.0179265,1.791037945,12.95513461
0.614,56.3091205,5.730324597,2.029244891,47.96475075,35.25716171,340.2334479,1.793441639,12.97252127
0.615,56.40448625,5.741069258,2.03539322,48.00889837,35.2860949,340.449862,1.795850716,12.98994688
0.616,56.49990099,5.751867085,2.041577581,48.05312586,35.31506683,340.6671713,1.798265199,13.00741158
0.617,56.59536489,5.762718502,2.047798297,48.09743355,35.34407767,340.8853779,1.800685111,13.02491556
