,domestic,commercial
0,57.896,57.896
1,60.2706656,60.2706656
2,60.6932845,60.6932845
3,61.1759016,61.1759016
4,61.3895794,61.3895794
5,61.3506332,61.3506332
6,61.380106,61.380106
7,61.52747,61.52747
8,61.664308,61.664308
9,61.7774625,61.7774625
10,61.816935,61.816935
11,61.8243032,61.8243032
12,61.7579894,61.7579894
13,61.8911433,61.8911433
14,62.3806023,62.3806023
15,62.8442726,62.8442726
16,62.9679531,62.9679531
17,62.9526904,62.9526904
18,63.0068993,63.0068993
19,63.1774205,63.1774205
20,63.2795227,63.2795227
21,63.2521551,63.2521551
22,63.1321587,63.1321587
23,62.9037445,62.9037445
24,57.896,57.896
25,62.3606029,62.3606029
26,62.2074496,62.2074496
27,62.0690327,62.0690327
28,61.695886,61.695886
29,61.1006407,61.1006407
30,60.68539,60.68539
31,60.5132899,60.5132899
32,60.532763,60.532763
33,60.8816999,60.8816999
34,61.4211574,61.4211574
35,61.9653516,61.9653516
36,62.4248115,62.4248115
37,62.5932275,62.5932275
38,62.3132359,62.3132359
39,61.6032572,61.6032572
40,61.0406425,61.0406425
41,61.0022226,61.0022226
42,61.1943221,61.1943221
43,61.3095818,61.3095818
44,61.3880005,61.3880005
45,61.5027339,61.5027339
46,61.8143035,61.8143035
47,62.1106104,62.1106104
48,62.3374457,62.3374457
49,62.5869119,62.5869119
50,62.9937418,62.9937418
51,62.9621638,62.9621638
52,62.2216597,62.2216597
53,61.4337886,61.4337886
54,61.201164,61.201164
55,61.2211634,61.2211634
56,61.3774745,61.3774745
57,61.7995671,61.7995671
58,62.3742867,62.3742867
59,62.7358548,62.7358548
60,62.7263814,62.7263814
61,62.374813,62.374813
62,61.9348262,61.9348262
63,61.6132569,61.6132569
64,61.4506302,61.4506302
65,61.3443176,61.3443176
66,61.1953747,61.1953747
67,61.1348502,61.1348502
68,61.1606389,61.1606389
69,61.1080089,61.1080089
70,61.0153801,61.0153801
71,60.9085412,60.9085412
72,60.7264414,60.7264414
73,60.438029,60.438029
74,60.3085592,60.3085592
75,60.495922,60.495922
76,60.9422244,60.9422244
77,61.5827315,61.5827315
78,61.9148268,61.9148268
79,62.0390336,62.0390336
80,62.0500859,62.0500859
81,62.1369254,62.1369254
82,62.3437613,62.3437613
83,62.5216507,62.5216507
84,62.5369134,62.5369134
85,62.5174403,62.5174403
86,62.2842894,62.2842894
87,61.9132479,61.9132479
88,61.6337826,61.6337826
89,61.3664222,61.3664222
90,61.10643,61.10643
91,60.8890681,60.8890681
92,60.5948664,60.5948664
93,60.2038255,60.2038255
94,59.7969956,59.7969956
95,59.4796367,59.4796367
96,59.3517458,59.3517458
97,59.2180656,59.2180656
98,59.090701,59.090701
99,59.0880695,59.0880695
100,58.9280743,58.9280743
101,58.8570238,58.8570238
102,58.8175513,58.8175513
103,58.8043938,58.8043938
104,58.780184,58.780184
105,58.8670235,58.8670235
106,59.0796487,59.0796487
107,59.5943701,59.5943701
108,60.0901447,60.0901447
109,60.5264474,60.5264474
110,60.8269647,60.8269647
111,60.9311721,60.9311721
112,61.0927462,61.0927462
113,61.374843,61.374843
114,61.6764129,61.6764129
115,61.885354,61.885354
116,62.0548226,62.0548226
117,62.4627051,62.4627051
118,63.2758386,63.2758386
119,63.8752943,63.8752943
120,57.896,57.896
121,63.8147698,63.8147698
122,63.6374067,63.6374067
123,63.3847827,63.3847827
124,63.1805783,63.1805783
125,62.985321,62.985321
126,62.7974319,62.7974319
127,62.5984905,62.5984905
128,62.5321767,62.5321767
129,62.8547986,62.8547986
130,63.332679,63.332679
131,63.7563505,63.7563505
132,63.9910803,63.9910803
133,63.9495026,63.9495026
134,63.6637217,63.6637217
135,63.2079459,63.2079459
136,62.8732191,62.8732191
137,62.7305918,62.7305918
138,62.6890141,62.6890141
139,62.7079609,62.7079609
140,62.7916426,62.7916426
141,62.8200628,62.8200628
142,62.7805903,62.7805903
143,62.6811196,62.6811196
144,62.58007,62.58007
145,62.5705966,62.5705966
146,62.5953327,62.5953327
147,62.5869119,62.5869119
148,62.5858593,62.5858593
149,62.6369104,62.6369104
150,62.6769092,62.6769092
151,62.5821752,62.5821752
152,62.4621788,62.4621788
153,62.5627021,62.5627021
154,62.7948004,62.7948004
155,63.0053204,63.0053204
156,63.1953147,63.1953147
157,63.2779438,63.2779438
158,63.1547896,63.1547896
159,62.8758506,62.8758506
160,62.5505972,62.5505972
161,62.2942891,62.2942891
162,62.0732431,62.0732431
163,61.9316684,61.9316684
164,61.8690387,61.8690387
165,61.8690387,61.8690387
166,61.8816699,61.8816699
167,61.7843044,61.7843044
168,61.4685244,61.4685244
169,61.1874802,61.1874802
170,61.0522211,61.0522211
171,60.9569608,60.9569608
172,60.9474874,60.9474874
173,60.9943281,60.9943281
174,61.0564315,61.0564315
175,61.1632704,61.1632704
176,61.3269497,61.3269497
177,61.6306248,61.6306248
178,62.0806113,62.0806113
179,62.6111217,62.6111217
180,63.0258461,63.0258461
181,63.1721575,63.1721575
182,62.8779558,62.8779558
183,61.9779828,61.9779828
184,61.8927222,61.8927222
185,62.059033,62.059033
186,62.0700853,62.0700853
187,62.0837691,62.0837691
188,62.0548226,62.0548226
189,62.2090285,62.2090285
190,62.669541,62.669541
191,62.9732161,62.9732161
192,62.9995311,62.9995311
193,63.0658449,63.0658449
194,63.0895284,63.0895284
195,63.1479477,63.1479477
196,63.0242672,63.0242672
197,62.6242792,62.6242792
198,62.0811376,62.0811376
199,61.8021986,61.8021986
200,61.7653576,61.7653576
201,61.8869329,61.8869329
202,61.7243062,61.7243062
203,61.5069443,61.5069443
204,61.6374667,61.6374667
205,61.8100931,61.8100931
206,61.7306218,61.7306218
207,61.3469491,61.3469491
208,60.8774895,60.8774895
209,60.3727678,60.3727678
210,59.89594,59.89594
211,59.5138462,59.5138462
212,59.3049051,59.3049051
213,59.2006977,59.2006977
214,59.1896454,59.1896454
215,59.2564855,59.2564855
216,59.3791134,59.3791134
217,59.3317464,59.3317464
218,59.3243782,59.3243782
219,59.2764849,59.2764849
220,59.2428017,59.2428017
221,59.2338546,59.2338546
222,59.2638537,59.2638537
223,59.3022736,59.3022736
224,59.3622718,59.3622718
225,59.5638447,59.5638447
226,59.9112027,59.9112027
227,60.4569758,60.4569758
228,61.0722205,61.0722205
229,61.5306278,61.5306278
230,61.5501009,61.5501009
231,61.1659019,61.1659019
232,61.080115,61.080115
233,61.2080059,61.2080059
234,61.2569518,61.2569518
235,61.2574781,61.2574781
236,61.2390576,61.2390576
237,61.2416891,61.2416891
238,61.2532677,61.2532677
239,61.2474784,61.2474784
240,61.2195845,61.2195845
241,61.2095848,61.2095848
242,61.2616885,61.2616885
243,61.3601066,61.3601066
244,61.4043158,61.4043158
245,61.2480047,61.2480047
246,60.7711769,60.7711769
247,60.2269827,60.2269827
248,59.9943581,59.9943581
249,60.0417251,60.0417251
250,60.4543443,60.4543443
251,61.0311691,61.0311691
252,61.3464228,61.3464228
253,61.3706326,61.3706326
254,61.0585367,61.0585367
255,59.7933115,59.7933115
256,58.8633394,58.8633394
257,58.6101891,58.6101891
258,58.2633574,58.2633574
259,58.0370484,58.0370484
260,57.9612612,57.9612612
261,57.9365251,57.9365251
262,57.6712699,57.6712699
263,57.5060117,57.5060117
264,57.417067,57.417067
265,57.4428557,57.4428557
266,57.7270577,57.7270577
267,58.0796787,58.0796787
268,58.0970466,58.0970466
269,58.1680971,58.1680971
270,58.2412528,58.2412528
271,58.3201978,58.3201978
272,58.5149288,58.5149288
273,59.0859643,59.0859643
274,59.7033142,59.7033142
275,60.4385553,60.4385553
276,60.822228,60.822228
277,60.8617005,60.8617005
278,60.6943371,60.6943371
279,60.3796097,60.3796097
280,60.2443506,60.2443506
281,60.3332953,60.3332953
282,60.4985535,60.4985535
283,60.7301255,60.7301255
284,61.0090645,61.0090645
285,61.3685274,61.3685274
286,61.7343059,61.7343059
287,62.0321917,62.0321917
288,62.1400832,62.1400832
289,61.6453612,61.6453612
290,60.6317074,60.6317074
291,59.9612012,59.9612012
292,59.8122583,59.8122583
293,59.8343629,59.8343629
294,59.8206791,59.8206791
295,59.8301525,59.8301525
296,59.953833,59.953833
297,60.2848757,60.2848757
298,60.6522331,60.6522331
299,61.1080089,61.1080089
300,61.6122043,61.6122043
301,61.906406,61.906406
302,61.7558842,61.7558842
303,61.1464288,61.1464288
304,60.5564465,60.5564465
305,60.3985565,60.3985565
306,60.4290819,60.4290819
307,60.8017023,60.8017023
308,60.9795917,60.9795917
309,60.7874922,60.7874922
310,60.2890861,60.2890861
311,59.6396319,59.6396319
312,59.3159574,59.3159574
313,59.3138522,59.3138522
314,59.2185919,59.2185919
315,59.1506992,59.1506992
316,57.896,57.896
317,59.1028059,59.1028059
318,59.1685934,59.1685934
319,58.9191272,58.9191272
320,57.896,57.896
321,59.3306938,59.3306938
322,59.7654176,59.7654176
323,60.443292,60.443292
324,60.9264354,60.9264354
325,60.9764339,60.9764339
326,60.6348652,60.6348652
327,59.4043758,59.4043758
328,58.73808,58.73808
329,58.9875462,58.9875462
330,59.1770142,59.1770142
331,59.2080659,59.2080659
332,59.2391176,59.2391176
333,59.3217467,59.3217467
334,59.4933205,59.4933205
335,59.7227873,59.7227873
336,60.0264624,60.0264624
337,60.3022436,60.3022436
338,60.4585547,60.4585547
339,60.5553939,60.5553939
340,60.7138102,60.7138102
341,60.9306458,60.9306458
342,61.3369494,61.3369494
343,61.7385163,61.7385163
344,61.9542993,61.9542993
345,62.2079759,62.2079759
346,62.3784971,62.3784971
347,62.5195455,62.5195455
348,62.706382,62.706382
349,62.8726928,62.8726928
350,62.9037445,62.9037445
351,62.8105894,62.8105894
352,62.727434,62.727434
353,62.680067,62.680067
354,62.6395419,62.6395419
355,62.6553309,62.6553309
356,62.6579624,62.6579624
357,62.6753303,62.6753303
358,62.7126976,62.7126976
359,62.7374337,62.7374337
360,62.7369074,62.7369074
361,62.6511205,62.6511205
362,62.3653396,62.3653396
363,61.9427207,61.9427207
364,61.5895734,61.5895734
365,61.4564195,61.4564195
366,61.4095788,61.4095788
367,61.3769482,61.3769482
368,61.3985265,61.3985265
369,61.5943101,61.5943101
370,61.9411418,61.9411418
371,62.3832338,62.3832338
372,62.6453312,62.6453312
373,62.6584887,62.6584887
374,62.4048121,62.4048121
375,61.9921929,61.9921929
376,61.727464,61.727464
377,61.6095728,61.6095728
378,61.5122073,61.5122073
379,61.511681,61.511681
380,61.585363,61.585363
381,61.5932575,61.5932575
382,61.5216807,61.5216807
383,61.47484,61.47484
384,61.4822082,61.4822082
385,61.4927342,61.4927342
386,61.5037865,61.5037865
387,61.5322067,61.5322067
388,61.5648373,61.5648373
389,61.5679951,61.5679951
390,61.5290489,61.5290489
391,61.4611562,61.4611562
392,61.4285256,61.4285256
393,61.553785,61.553785
394,61.816935,61.816935
395,62.1385043,62.1385043
396,62.3600766,62.3600766
397,62.3937598,62.3937598
398,62.2242912,62.2242912
399,61.869565,61.869565
400,61.4806293,61.4806293
401,61.2048481,61.2048481
402,60.9201198,60.9201198
403,60.7995971,60.7995971
404,60.7390726,60.7390726
405,60.7180206,60.7180206
406,60.6901267,60.6901267
407,60.7559142,60.7559142
408,60.8559112,60.8559112
409,60.9890651,60.9890651
410,61.1411658,61.1411658
411,61.2732671,61.2732671
412,61.3506332,61.3506332
413,61.3422124,61.3422124
414,61.2911613,61.2911613
415,61.2295842,61.2295842
416,61.2422154,61.2422154
417,61.4164207,61.4164207
418,61.6406245,61.6406245
419,61.9243002,61.9243002
420,62.1032422,62.1032422
421,62.0732431,62.0732431
422,61.8921959,61.8921959
423,61.5916786,61.5916786
424,61.3248445,61.3248445
425,61.3111607,61.3111607
426,61.3669485,61.3669485
427,61.3248445,61.3248445
428,61.1232716,61.1232716
429,61.0743257,61.0743257
430,61.0727468,61.0727468
431,61.0727468,61.0727468
432,61.15906,61.15906
433,61.1648493,61.1648493
434,61.1680071,61.1680071
435,61.1743227,61.1743227
436,61.1964273,61.1964273
437,61.1353765,61.1353765
438,61.043274,61.043274
439,60.9806443,60.9806443
440,60.9948544,60.9948544
441,61.2458995,61.2458995
442,61.5358908,61.5358908
443,61.7774625,61.7774625
444,61.8821962,61.8821962
445,61.7490423,61.7490423
446,61.3964213,61.3964213
447,60.3143485,60.3143485
448,59.0080719,59.0080719
449,58.6059787,58.6059787
450,58.3728278,58.3728278
451,58.2102011,58.2102011
452,58.0817839,58.0817839
453,57.94863,57.94863
454,57.7996871,57.7996871
455,57.7302155,57.7302155
456,57.7981082,57.7981082
457,58.0338906,58.0338906
458,58.3623018,58.3623018
459,58.638083,58.638083
460,58.8180776,58.8180776
461,58.8296562,58.8296562
462,58.759132,58.759132
463,58.690713,58.690713
464,58.7491323,58.7491323
465,59.0217557,59.0217557
466,59.4301645,59.4301645
467,59.9343599,59.9343599
468,60.4248715,60.4248715
469,60.801176,60.801176
470,60.7832818,60.7832818
471,60.2390876,60.2390876
472,59.8033112,59.8033112
473,59.6722625,59.6722625
474,59.5112147,59.5112147
475,59.3817449,59.3817449
476,59.411744,59.411744
477,59.4217437,59.4217437
478,59.3438513,59.3438513
479,59.2649063,59.2649063
480,59.2180656,59.2180656
481,59.0828065,59.0828065
482,58.9417581,58.9417581
483,58.8233406,58.8233406
484,58.6949234,58.6949234
485,58.5238759,58.5238759
486,58.385459,58.385459
487,58.3212504,58.3212504
488,58.4470361,58.4470361
489,58.7349222,58.7349222
490,59.1359628,59.1359628
491,59.5338456,59.5338456
492,59.9469911,59.9469911
493,60.4796067,60.4796067
494,60.6832848,60.6832848
495,59.9833058,59.9833058
496,59.1422784,59.1422784
497,59.3859553,59.3859553
498,59.4749,59.4749
499,59.5822652,59.5822652
500,59.6206851,59.6206851
501,59.6248955,59.6248955
502,59.63279,59.63279
503,59.6627891,59.6627891
504,59.6938408,59.6938408
505,59.711735,59.711735
506,59.6575261,59.6575261
507,59.5364771,59.5364771
508,59.5280563,59.5280563
509,59.6206851,59.6206851
510,59.8048901,59.8048901
511,60.0606719,60.0606719
512,60.2585607,60.2585607
513,60.5890771,60.5890771
514,61.0869569,61.0869569
515,61.5258911,61.5258911
516,61.7627261,61.7627261
517,61.7964093,61.7964093
518,61.6737814,61.6737814
519,61.3948424,61.3948424
520,61.1764279,61.1764279
521,61.1969536,61.1969536
522,61.1995851,61.1995851
523,61.1743227,61.1743227
524,61.1480077,61.1480077
525,61.1085352,61.1085352
526,61.0538,61.0538
527,60.9880125,60.9880125
528,60.8480167,60.8480167
529,60.6638117,60.6638117
530,60.501185,60.501185
531,60.3122433,60.3122433
532,60.2338246,60.2338246
533,60.2027729,60.2027729
534,60.1780368,60.1780368
535,60.1206701,60.1206701
536,60.0469881,60.0469881
537,60.2027729,60.2027729
538,60.3506632,60.3506632
539,60.7817029,60.7817029
540,61.3985265,61.3985265
541,61.537996,61.537996
542,61.1985325,61.1985325
543,60.7027579,60.7027579
544,60.1838261,60.1838261
545,59.9633064,59.9633064
546,59.7785751,59.7785751
547,59.6027909,59.6027909
548,59.3349042,59.3349042
549,59.1075426,59.1075426
550,58.9312321,58.9312321
551,58.9628101,58.9628101
552,58.9291269,58.9291269
553,58.9133379,58.9133379
554,58.9564945,58.9564945
555,58.9796517,58.9796517
556,58.9949144,58.9949144
557,58.974915,58.974915
558,58.9491263,58.9491263
559,58.9101801,58.9101801
560,59.0159664,59.0159664
561,59.3927972,59.3927972
562,60.1417221,60.1417221
563,60.9885388,60.9885388
564,61.4501039,61.4501039
565,61.5885208,61.5885208
566,61.469577,61.469577
567,60.9974859,60.9974859
568,60.6674958,60.6674958
569,60.6080239,60.6080239
570,60.5717092,60.5717092
571,60.5564465,60.5564465
572,60.5511835,60.5511835
573,60.5296052,60.5296052
574,60.5059217,60.5059217
575,60.4911853,60.4911853
576,60.569604,60.569604
577,60.6496016,60.6496016
578,60.6522331,60.6522331
579,60.5896034,60.5896034
580,60.4943431,60.4943431
581,60.4532917,60.4532917
582,60.3680311,60.3680311
583,60.4585547,60.4585547
584,60.8532797,60.8532797
585,61.2001114,61.2001114
586,61.4458935,61.4458935
587,61.7964093,61.7964093
588,62.1648193,62.1648193
589,62.522177,62.522177
590,62.7226973,62.7226973
591,62.5990168,62.5990168
592,62.3863916,62.3863916
593,61.4148418,61.4148418
594,60.7848607,60.7848607
595,60.6464438,60.6464438
596,60.4817119,60.4817119
597,60.2575081,60.2575081
598,59.927518,59.927518
599,59.5364771,59.5364771
600,57.896,57.896
601,58.4917716,58.4917716
602,58.2007277,58.2007277
603,58.3828275,58.3828275
604,58.6154521,58.6154521
605,58.6896604,58.6896604
606,58.7912363,58.7912363
607,58.8396559,58.8396559
608,59.1038585,59.1038585
609,59.5401612,59.5401612
610,59.9733061,59.9733061
611,60.5527624,60.5527624
612,60.9138042,60.9138042
613,61.0195905,61.0195905
614,61.3137922,61.3137922
615,61.6932545,61.6932545
616,61.1816909,61.1816909
617,60.2638237,60.2638237
618,59.848573,59.848573
619,59.7901537,59.7901537
620,59.7106824,59.7106824
621,59.490689,59.490689
622,59.1059637,59.1059637
623,58.8201828,58.8201828
624,58.6659769,58.6659769
625,58.6143995,58.6143995
626,58.6243992,58.6243992
627,58.6254518,58.6254518
628,58.5822952,58.5822952
629,58.4617725,58.4617725
630,58.4407205,58.4407205
631,58.5349282,58.5349282
632,58.8628131,58.8628131
633,59.3733241,59.3733241
634,60.0054104,60.0054104
635,60.8038075,60.8038075
636,61.4390516,61.4390516
637,61.6453612,61.6453612
638,61.4606299,61.4606299
639,60.9811706,60.9811706
640,60.4038195,60.4038195
641,60.0369884,60.0369884
642,59.7559442,59.7559442
643,59.6385793,59.6385793
644,59.5806863,59.5806863
645,59.5606869,59.5606869
646,59.5891071,59.5891071
647,59.6848937,59.6848937
648,59.8096268,59.8096268
649,59.9427807,59.9427807
650,60.0917236,60.0917236
651,60.2227723,60.2227723
652,60.3311901,60.3311901
653,60.3890831,60.3890831
654,60.4248715,60.4248715
655,60.4596073,60.4596073
656,60.5753933,60.5753933
657,60.8232806,60.8232806
658,61.1453762,61.1453762
659,61.5527324,61.5527324
660,61.916932,61.916932
661,62.0806113,62.0806113
662,61.9195635,61.9195635
663,61.4416831,61.4416831
664,60.985381,60.985381
665,60.7580194,60.7580194
666,60.6443386,60.6443386
667,60.5753933,60.5753933
668,60.5269737,60.5269737
669,60.4938168,60.4938168
670,60.4453972,60.4453972
671,60.4148718,60.4148718
672,60.3727678,60.3727678
673,60.3401372,60.3401372
674,60.3211904,60.3211904
675,60.3269797,60.3269797
676,60.3069803,60.3069803
677,60.2464558,60.2464558
678,60.1796157,60.1796157
679,60.1111967,60.1111967
680,60.1359328,60.1359328
681,60.1638267,60.1638267
682,60.1243542,60.1243542
683,60.0785661,60.0785661
684,60.0701453,60.0701453
685,60.0675138,60.0675138
686,59.9869899,59.9869899
687,59.832784,59.832784
688,59.6596313,59.6596313
689,59.5764759,59.5764759
690,59.5448979,59.5448979
691,59.5075306,59.5075306
692,59.4443746,59.4443746
693,59.3612192,59.3612192
694,59.2733271,59.2733271
695,59.1870139,59.1870139
696,59.0738594,59.0738594
697,58.9891251,58.9891251
698,58.943337,58.943337
699,58.9191272,58.9191272
700,58.8701813,58.8701813
701,58.8649183,58.8649183
702,58.8649183,58.8649183
703,58.9122853,58.9122853
704,59.1154371,59.1154371
705,59.4364801,59.4364801
706,59.8243632,59.8243632
707,60.1569848,60.1569848
708,60.3448739,60.3448739
709,60.4206611,60.4206611
710,60.4464498,60.4464498
711,60.3443476,60.3443476
712,60.0585667,60.0585667
713,60.0254098,60.0254098
714,60.1422484,60.1422484
715,60.2285616,60.2285616
716,60.2396139,60.2396139
717,60.1811946,60.1811946
718,60.0664612,60.0664612
719,59.9627801,59.9627801
720,59.9254128,59.9254128
721,59.8827825,59.8827825
722,59.7991008,59.7991008
723,59.7933115,59.7933115
724,59.7759436,59.7759436
725,59.7717332,59.7717332
726,59.7280503,59.7280503
727,59.6743677,59.6743677
728,59.8601516,59.8601516
729,60.1733001,60.1733001
730,60.6311811,60.6311811
731,61.0722205,61.0722205
732,60.9938018,60.9938018
733,60.8859103,60.8859103
734,60.7185469,60.7185469
735,60.5253948,60.5253948
736,60.3806623,60.3806623
737,60.3669785,60.3669785
738,60.4317134,60.4317134
739,60.5359208,60.5359208
740,60.63276,60.63276
741,60.7443356,60.7443356
742,60.9943281,60.9943281
743,61.3337916,61.3337916
744,57.896,57.896
745,62.0421914,62.0421914
746,62.1416621,62.1416621
747,61.8543023,61.8543023
748,61.3506332,61.3506332
749,60.8601216,60.8601216
750,60.2764549,60.2764549
751,59.6370004,59.6370004
752,59.4880575,59.4880575
753,59.995937,59.995937
754,60.7732821,60.7732821
755,61.3001084,61.3001084
756,61.4474724,61.4474724
757,61.3911583,61.3911583
758,61.3016873,61.3016873
759,61.1301135,61.1301135
760,60.874858,60.874858
761,60.7617035,60.7617035
762,60.7438093,60.7438093
763,60.7859133,60.7859133
764,60.8385433,60.8385433
765,60.8532797,60.8532797
766,57.896,57.896
767,60.706442,60.706442
768,57.896,57.896
769,60.648549,60.648549
770,60.5817089,60.5817089
771,60.4611862,60.4611862
772,57.896,57.896
773,60.0838291,60.0838291
774,59.9069923,59.9069923
775,59.8280473,59.8280473
776,60.1059337,60.1059337
777,60.7443356,60.7443356
778,61.5085232,61.5085232
779,62.0890321,62.0890321
780,62.4027069,62.4027069
781,62.4574421,62.4574421
782,62.2511325,62.2511325
783,61.664308,61.664308
784,60.5564465,60.5564465
785,60.1627741,60.1627741
786,60.0675138,60.0675138
787,59.9859373,59.9859373
788,59.9890951,59.9890951
789,59.8469941,59.8469941
790,59.7506812,59.7506812
791,59.7733121,59.7733121
792,59.79068,59.79068
793,59.8964663,59.8964663
794,59.922255,59.922255
795,59.9917266,59.9917266
796,60.0227783,60.0227783
797,60.0585667,60.0585667
798,60.0733031,60.0733031
799,60.0685664,60.0685664
800,60.2227723,60.2227723
801,60.6448649,60.6448649
802,61.3648433,61.3648433
803,61.9374577,61.9374577
804,62.0627171,62.0627171
805,61.9216687,61.9216687
806,61.5911523,61.5911523
807,61.0669575,61.0669575
808,60.4190822,60.4190822
809,59.9585697,59.9585697
810,59.7254188,59.7254188
811,59.590686,59.590686
812,59.4543743,59.4543743
813,59.311747,59.311747
814,59.2138552,59.2138552
815,59.2706956,59.2706956
816,59.4501639,59.4501639
817,59.7369974,59.7369974
818,60.0638297,60.0638297
819,60.2517188,60.2517188
820,60.2369824,60.2369824
821,60.0385673,60.0385673
822,59.590686,59.590686
823,59.3143785,59.3143785
824,59.6612102,59.6612102
825,60.3164537,60.3164537
826,61.1295872,61.1295872
827,61.6679921,61.6679921
828,61.9243002,61.9243002
829,62.0006137,62.0006137
830,61.869565,61.869565
831,61.4674718,61.4674718
832,60.8974889,60.8974889
833,60.695916,60.695916
834,60.7038105,60.7038105
835,60.7864396,60.7864396
836,60.9122253,60.9122253
837,61.0164327,61.0164327
838,61.0664312,61.0664312
839,61.0164327,61.0164327
840,60.8190702,60.8190702
841,60.5390786,60.5390786
842,60.2711919,60.2711919
843,60.0654086,60.0654086
844,57.896,57.896
845,60.4948694,60.4948694
846,60.8511745,60.8511745
847,60.9701183,60.9701183
848,61.1680071,61.1680071
849,61.5195755,61.5195755
850,61.8874592,61.8874592
851,62.1779768,62.1779768
852,62.3100781,62.3100781
853,62.0564015,62.0564015
854,61.5953627,61.5953627
855,61.8211454,61.8211454
856,62.3511295,62.3511295
857,62.3295512,62.3295512
858,62.1227153,62.1227153
859,61.9995611,61.9995611
860,61.8127246,61.8127246
861,61.6527294,61.6527294
862,61.4969446,61.4969446
863,61.2964243,61.2964243
864,61.1090615,61.1090615
865,61.0216957,61.0216957
866,61.0253798,61.0253798
867,61.0122223,61.0122223
868,60.9401192,60.9401192
869,60.8443326,60.8443326
870,60.711705,60.711705
871,60.5648673,60.5648673
872,60.7985445,60.7985445
873,61.1448499,61.1448499
874,61.4843134,61.4843134
875,61.6964123,61.6964123
876,61.6916756,61.6916756
877,61.5179966,61.5179966
878,61.2858983,61.2858983
879,60.8764369,60.8764369
880,60.4080299,60.4080299
881,60.1127756,60.1127756
882,60.4996061,60.4996061
883,61.3995791,61.3995791
884,62.1127156,62.1127156
885,62.3721815,62.3721815
886,62.3584977,62.3584977
887,62.2732371,62.2732371
888,62.1927132,62.1927132
889,62.1037685,62.1037685
890,61.9816669,61.9816669
891,61.7500949,61.7500949
892,61.5337856,61.5337856
893,61.1390606,61.1390606
894,60.3938198,60.3938198
895,59.6080539,59.6080539
896,59.3770082,59.3770082
897,59.8280473,59.8280473
898,60.6859163,60.6859163
899,61.6195725,61.6195725
900,62.1132419,62.1132419
901,62.2290279,62.2290279
902,62.0990318,62.0990318
903,61.669571,61.669571
904,60.5901297,60.5901297
905,59.7533127,59.7533127
906,59.9159394,59.9159394
907,60.1148808,60.1148808
908,60.459081,60.459081
909,60.7332833,60.7332833
910,60.8280173,60.8280173
911,60.8927522,60.8927522
912,60.9811706,60.9811706
913,61.1353765,61.1353765
914,61.269583,61.269583
915,61.4843134,61.4843134
916,61.8243032,61.8243032
917,61.9595623,61.9595623
918,61.6232566,61.6232566
919,61.2885298,61.2885298
920,61.4916816,61.4916816
921,61.9300895,61.9300895
922,62.3790234,62.3790234
923,62.6348052,62.6348052
924,62.6411208,62.6411208
925,62.4474424,62.4474424
926,62.116926,62.116926
927,61.7264114,61.7264114
928,61.3390546,61.3390546
929,61.1995851,61.1995851
930,61.2080059,61.2080059
931,61.2374787,61.2374787
932,61.2269527,61.2269527
933,61.0811676,61.0811676
934,60.8395959,60.8395959
935,60.6827585,60.6827585
936,60.5727618,60.5727618
937,60.4932905,60.4932905
938,60.4296082,60.4296082
939,60.3922409,60.3922409
940,60.380136,60.380136
941,60.3601366,60.3601366
942,60.3648733,60.3648733
943,60.5569728,60.5569728
944,60.9743287,60.9743287
945,61.2458995,61.2458995
946,61.3885268,61.3885268
947,61.627467,61.627467
948,61.7764099,61.7764099
949,61.8279873,61.8279873
950,61.716938,61.716938
951,61.3558962,61.3558962
952,60.6785481,60.6785481
953,60.0964603,60.0964603
954,59.6459475,59.6459475
955,59.2722745,59.2722745
956,59.0375447,59.0375447
957,58.8422874,58.8422874
958,58.6691347,58.6691347
959,58.5775585,58.5775585
960,58.6180836,58.6180836
961,58.7864996,58.7864996
962,58.9564945,58.9564945
963,59.1075426,59.1075426
964,59.2443806,59.2443806
965,59.3470091,59.3470091
966,59.42227,59.42227
967,59.6980512,59.6980512
968,60.2322457,60.2322457
969,60.5280263,60.5280263
970,60.7464408,60.7464408
971,61.0401162,61.0401162
972,61.3985265,61.3985265
973,61.6827285,61.6827285
974,61.7469371,61.7469371
975,61.3527384,61.3527384
976,60.3769782,60.3769782
977,59.8764669,59.8764669
978,59.6964723,59.6964723
979,59.4543743,59.4543743
980,59.3496406,59.3496406
981,59.3201678,59.3201678
982,59.1143845,59.1143845
983,58.7280803,58.7280803
984,58.6465038,58.6465038
985,58.574927,58.574927
986,58.5622958,58.5622958
987,58.5612432,58.5612432
988,58.4407205,58.4407205
989,58.4159844,58.4159844
990,57.896,57.896
991,57.896,57.896
992,59.7712069,59.7712069
993,60.3932935,60.3932935
994,60.7322307,60.7322307
995,60.6974949,60.6974949
996,60.5774985,60.5774985
997,60.6059187,60.6059187
998,60.827491,60.827491
999,60.664338,60.664338
1000,59.553845,59.553845
1001,59.0638597,59.0638597
1002,59.1975399,59.1975399
1003,59.2396439,59.2396439
1004,59.2459595,59.2459595
1005,59.1175423,59.1175423
1006,58.8991278,58.8991278
1007,58.6291359,58.6291359
1008,58.4786141,58.4786141
1009,58.3312501,58.3312501
1010,58.1859913,58.1859913
1011,58.1407295,58.1407295
1012,58.2138852,58.2138852
1013,58.4149318,58.4149318
1014,58.7238699,58.7238699
