,domestic,commercial
7654,0,0
7655,0,0
7656,0,0
7657,0,0
7658,0,0
7659,0,0
7660,0,0
7661,0,0
7662,0,0
7663,0,0
7664,0.026042689,0.026042689
7665,0.043123234,0.043123234
7666,0.051515472,0.051515472
7667,0.057960537,0.057960537
7668,0.046684304,0.046684304
7669,0.039727835,0.039727835
7670,0.031449504,0.031449504
7671,0.020049032,0.020049032
7672,0.000623964,0.000623964
7673,0,0
7674,0,0
7675,0,0
7676,0,0
7677,0,0
7678,0,0
7679,0,0
7680,0,0
7681,0,0
7682,0,0
7683,0,0
7684,0,0
7685,0,0
7686,0,0
7687,0,0
7688,0.025141244,0.025141244
7689,0.070935138,0.070935138
7690,0.284184621,0.284184621
7691,0.301648075,0.301648075
7692,0.305488324,0.305488324
7693,0.351646868,0.351646868
7694,0.134357154,0.134357154
7695,0.029429206,0.029429206
7696,0.000622196,0.000622196
7697,0,0
7698,0,0
7699,0,0
7700,0,0
7701,0,0
7702,0,0
7703,0,0
7704,0,0
7705,0,0
7706,0,0
7707,0,0
7708,0,0
7709,0,0
7710,0,0
7711,0,0
7712,0.026516784,0.026516784
7713,0.050642963,0.050642963
7714,0.148968295,0.148968295
7715,0.407328774,0.407328774
7716,0.179105062,0.179105062
7717,0.122924818,0.122924818
7718,0.085688111,0.085688111
7719,0.015760146,0.015760146
7720,0,0
7721,0,0
7722,0,0
7723,0,0
7724,0,0
7725,0,0
7726,0,0
7727,0,0
7728,0,0
7729,0,0
7730,0,0
7731,0,0
7732,0,0
7733,0,0
7734,0,0
7735,0,0
7736,0.055045177,0.055045177
7737,0.040019919,0.040019919
7738,0.045886308,0.045886308
7739,0.102274097,0.102274097
7740,0.03926724,0.03926724
7741,0.078565805,0.078565805
7742,0.156644762,0.156644762
7743,0.048735278,0.048735278
7744,0,0
7745,0,0
7746,0,0
7747,0,0
7748,0,0
7749,0,0
7750,0,0
7751,0,0
7752,0,0
7753,0,0
7754,0,0
7755,0,0
7756,0,0
7757,0,0
7758,0,0
7759,0,0
7760,0.064687288,0.064687288
7761,0.113908978,0.113908978
7762,0.245505033,0.245505033
7763,0.316263407,0.316263407
7764,0.324662717,0.324662717
7765,0.307839474,0.307839474
7766,0.253440186,0.253440186
7767,0.061895392,0.061895392
7768,0,0
7769,0,0
7770,0,0
7771,0,0
7772,0,0
7773,0,0
7774,0,0
7775,0,0
7776,0,0
7777,0,0
7778,0,0
7779,0,0
7780,0,0
7781,0,0
7782,0,0
7783,0,0
7784,0.018556606,0.018556606
7785,0.055263454,0.055263454
7786,0.066682483,0.066682483
7787,0.053745083,0.053745083
7788,0.142006581,0.142006581
7789,0.081213832,0.081213832
7790,0.057884743,0.057884743
7791,0.021664479,0.021664479
7792,0,0
7793,0,0
7794,0,0
7795,0,0
7796,0,0
7797,0,0
7798,0,0
7799,0,0
7800,0,0
7801,0,0
7802,0,0
7803,0,0
7804,0,0
7805,0,0
7806,0,0
7807,0,0
7808,0.00887829,0.00887829
7809,0.022379747,0.022379747
7810,0.032227375,0.032227375
7811,0.036944702,0.036944702
7812,0.035123303,0.035123303
7813,0.030000954,0.030000954
7814,0.020188666,0.020188666
7815,0.012945896,0.012945896
7816,0,0
7817,0,0
7818,0,0
7819,0,0
7820,0,0
7821,0,0
7822,0,0
7823,0,0
7824,0,0
7825,0,0
7826,0,0
7827,0,0
7828,0,0
7829,0,0
7830,0,0
7831,0,0
7832,0.003729068,0.003729068
7833,0.014913494,0.014913494
7834,0.02301403,0.02301403
7835,0.02301403,0.02301403
7836,0.016739029,0.016739029
7837,0.015438839,0.015438839
7838,0.019086731,0.019086731
7839,0.007367128,0.007367128
7840,0,0
7841,0,0
7842,0,0
7843,0,0
7844,0,0
7845,0,0
7846,0,0
7847,0,0
7848,0,0
7849,0,0
7850,0,0
7851,0,0
7852,0,0
7853,0,0
7854,0,0
7855,0,0
7856,0.055940672,0.055940672
7857,0.156135232,0.156135232
7858,0.132038534,0.132038534
7859,0.258291074,0.258291074
7860,0.234037627,0.234037627
7861,0.241662309,0.241662309
7862,0.193273927,0.193273927
7863,0.043632472,0.043632472
7864,0,0
7865,0,0
7866,0,0
7867,0,0
7868,0,0
7869,0,0
7870,0,0
7871,0,0
7872,0,0
7873,0,0
7874,0,0
7875,0,0
7876,0,0
7877,0,0
7878,0,0
7879,0,0
7880,0.015989588,0.015989588
7881,0.0441676,0.0441676
7882,0.028924614,0.028924614
7883,0.042043235,0.042043235
7884,0.043761854,0.043761854
7885,0.114181842,0.114181842
7886,0.084368075,0.084368075
7887,0.008640592,0.008640592
7888,0,0
7889,0,0
7890,0,0
7891,0,0
7892,0,0
7893,0,0
7894,0,0
7895,0,0
7896,0,0
7897,0,0
7898,0,0
7899,0,0
7900,0,0
7901,0,0
7902,0,0
7903,0,0
7904,0.003088847,0.003088847
7905,0.011782917,0.011782917
7906,0.013066327,0.013066327
7907,0.049300633,0.049300633
7908,0.027523421,0.027523421
7909,0.01690614,0.01690614
7910,0.013761247,0.013761247
7911,0.009962792,0.009962792
7912,0,0
7913,0,0
7914,0,0
7915,0,0
7916,0,0
7917,0,0
7918,0,0
7919,0,0
7920,0,0
7921,0,0
7922,0,0
7923,0,0
7924,0,0
7925,0,0
7926,0,0
7927,0,0
7928,0.00309161,0.00309161
7929,0.009369248,0.009369248
7930,0.031418452,0.031418452
7931,0.046121822,0.046121822
7932,0.036139826,0.036139826
7933,0.077384654,0.077384654
7934,0.06773612,0.06773612
7935,0.005662711,0.005662711
7936,0,0
7937,0,0
7938,0,0
7939,0,0
7940,0,0
7941,0,0
7942,0,0
7943,0,0
7944,0,0
7945,0,0
7946,0,0
7947,0,0
7948,0,0
7949,0,0
7950,0,0
7951,0,0
7952,0.00439932,0.00439932
7953,0.013885833,0.013885833
7954,0.0145877,0.0145877
7955,0.049689723,0.049689723
7956,0.067101111,0.067101111
7957,0.128519459,0.128519459
7958,0.029947427,0.029947427
7959,0.002525581,0.002525581
7960,0,0
7961,0,0
7962,0,0
7963,0,0
7964,0,0
7965,0,0
7966,0,0
7967,0,0
7968,0,0
7969,0,0
7970,0,0
7971,0,0
7972,0,0
7973,0,0
7974,0,0
7975,0,0
7976,0.008044207,0.008044207
7977,0.03178995,0.03178995
7978,0.052799799,0.052799799
7979,0.061407173,0.061407173
7980,0.07189897,0.07189897
7981,0.24290969,0.24290969
7982,0.120778077,0.120778077
7983,0.012530645,0.012530645
7984,0,0
7985,0,0
7986,0,0
7987,0,0
7988,0,0
7989,0,0
7990,0,0
7991,0,0
7992,0,0
7993,0,0
7994,0,0
7995,0,0
7996,0,0
7997,0,0
7998,0,0
7999,0,0
8000,0.019229816,0.019229816
8001,0.103497633,0.103497633
8002,0.220121569,0.220121569
8003,0.335879884,0.335879884
8004,0.372875822,0.372875822
8005,0.215842883,0.215842883
8006,0.063273207,0.063273207
8007,0.007511124,0.007511124
8008,0,0
8009,0,0
8010,0,0
8011,0,0
8012,0,0
8013,0,0
8014,0,0
8015,0,0
8016,0,0
8017,0,0
8018,0,0
8019,0,0
8020,0,0
8021,0,0
8022,0,0
8023,0,0
8024,0.002431563,0.002431563
8025,0.011000294,0.011000294
8026,0.017190114,0.017190114
8027,0.016626911,0.016626911
8028,0.013574137,0.013574137
8029,0.014816739,0.014816739
8030,0.011706119,0.011706119
8031,0.00610317,0.00610317
8032,0,0
8033,0,0
8034,0,0
8035,0,0
8036,0,0
8037,0,0
8038,0,0
8039,0,0
8040,0,0
8041,0,0
8042,0,0
8043,0,0
8044,0,0
8045,0,0
8046,0,0
8047,0,0
8048,0.001218981,0.001218981
8049,0,0
8050,0,0
8051,0,0
8052,0,0
8053,0,0
8054,0,0
8055,0,0
8056,0,0
8057,0,0
8058,0,0
8059,0,0
8060,0,0
8061,0,0
8062,0,0
8063,0,0
8064,0,0
8065,0,0
8066,0,0
8067,0,0
8068,0,0
8069,0,0
8070,0,0
8071,0,0
8072,0,0
8073,0,0
8074,0,0
8075,0,0
8076,0,0
8077,0,0
8078,0,0
8079,0,0
8080,0,0
8081,0,0
8082,0,0
8083,0,0
8084,0,0
8085,0,0
8086,0,0
8087,0,0
8088,0,0
8089,0,0
8090,0,0
8091,0,0
8092,0,0
8093,0,0
8094,0,0
8095,0,0
8096,0,0
8097,0,0
8098,0,0
8099,0,0
8100,0,0
8101,0,0
8102,0,0
8103,0,0
8104,0,0
8105,0,0
8106,0,0
8107,0,0
8108,0,0
8109,0,0
8110,0,0
8111,0,0
8112,0,0
8113,0,0
8114,0,0
8115,0,0
8116,0,0
8117,0,0
8118,0,0
8119,0,0
8120,0,0
8121,0,0
8122,0,0
8123,0,0
8124,0,0
8125,0,0
8126,0,0
8127,0,0
8128,0,0
8129,0,0
8130,0,0
8131,0,0
8132,0,0
8133,0,0
8134,0,0
8135,0,0
8136,0,0
8137,0,0
8138,0,0
8139,0,0
8140,0,0
8141,0,0
8142,0,0
8143,0,0
8144,0,0
8145,0,0
8146,0,0
8147,0,0
8148,0,0
8149,0,0
8150,0,0
8151,0,0
8152,0,0
8153,0,0
8154,0,0
8155,0,0
8156,0,0
8157,0,0
8158,0,0
8159,0,0
8160,0,0
8161,0,0
8162,0,0
8163,0,0
8164,0,0
8165,0,0
8166,0,0
8167,0,0
8168,0,0
8169,0,0
8170,0,0
8171,0,0
8172,0,0
8173,0,0
8174,0,0
8175,0,0
8176,0,0
8177,0,0
8178,0,0
8179,0,0
8180,0,0
8181,0,0
8182,0,0
8183,0,0
8184,0,0
8185,0,0
8186,0,0
8187,0,0
8188,0,0
8189,0,0
8190,0,0
8191,0,0
8192,0,0
8193,0,0
8194,0.25527114,0.25527114
8195,0.252721229,0.252721229
8196,0.287057514,0.287057514
8197,0.32701766,0.32701766
8198,0.153618201,0.153618201
8199,0.08214973,0.08214973
8200,0,0
8201,0,0
8202,0,0
8203,0,0
8204,0,0
8205,0,0
8206,0,0
8207,0,0
8208,0,0
8209,0,0
8210,0,0
8211,0,0
8212,0,0
8213,0,0
8214,0,0
8215,0,0
8216,0.011038839,0.011038839
8217,0.058574401,0.058574401
8218,0.091953248,0.091953248
8219,0.056292661,0.056292661
8220,0.107029242,0.107029242
8221,0.04650044,0.04650044
8222,0.014375278,0.014375278
8223,0.004218615,0.004218615
8224,0,0
8225,0,0
8226,0,0
8227,0,0
8228,0,0
8229,0,0
8230,0,0
8231,0,0
8232,0,0
8233,0,0
8234,0,0
8235,0,0
8236,0,0
8237,0,0
8238,0,0
8239,0,0
8240,0.014309343,0.014309343
8241,0.168445129,0.168445129
8242,0.282726822,0.282726822
8243,0.340749411,0.340749411
8244,0.343545862,0.343545862
8245,0.29877028,0.29877028
8246,0.206021415,0.206021415
8247,0.055974365,0.055974365
8248,0,0
8249,0,0
8250,0,0
8251,0,0
8252,0,0
8253,0,0
8254,0,0
8255,0,0
8256,0,0
8257,0,0
8258,0,0
8259,0,0
8260,0,0
8261,0,0
8262,0,0
8263,0,0
8264,0.005435065,0.005435065
8265,0.018165671,0.018165671
8266,0.040739256,0.040739256
8267,0.08307683,0.08307683
8268,0.254909928,0.254909928
8269,0.311471391,0.311471391
8270,0.153414128,0.153414128
8271,0.089226091,0.089226091
8272,0,0
8273,0,0
8274,0,0
8275,0,0
8276,0,0
8277,0,0
8278,0,0
8279,0,0
8280,0,0
8281,0,0
8282,0,0
8283,0,0
8284,0,0
8285,0,0
8286,0,0
8287,0,0
8288,0.003092163,0.003092163
8289,0.031199441,0.031199441
8290,0.104168005,0.104168005
8291,0.129016763,0.129016763
8292,0.095531386,0.095531386
8293,0.055909967,0.055909967
8294,0.076885967,0.076885967
8295,0.029423798,0.029423798
8296,0,0
8297,0,0
8298,0,0
8299,0,0
8300,0,0
8301,0,0
8302,0,0
8303,0,0
8304,0,0
8305,0,0
8306,0,0
8307,0,0
8308,0,0
8309,0,0
8310,0,0
8311,0,0
8312,0.024952989,0.024952989
8313,0.17243617,0.17243617
8314,0.288975817,0.288975817
8315,0.359572709,0.359572709
8316,0.359632989,0.359632989
8317,0.317868513,0.317868513
8318,0.222430307,0.222430307
8319,0.062882933,0.062882933
8320,0,0
8321,0,0
8322,0,0
8323,0,0
8324,0,0
8325,0,0
8326,0,0
8327,0,0
8328,0,0
8329,0,0
8330,0,0
8331,0,0
8332,0,0
8333,0,0
8334,0,0
8335,0,0
8336,0.00116412,0.00116412
8337,0.044742938,0.044742938
8338,0.082473371,0.082473371
8339,0.117120771,0.117120771
8340,0.196108097,0.196108097
8341,0.319192641,0.319192641
8342,0.173557697,0.173557697
8343,0.035046659,0.035046659
8344,0,0
8345,0,0
8346,0,0
8347,0,0
8348,0,0
8349,0,0
8350,0,0
8351,0,0
8352,0,0
8353,0,0
8354,0,0
8355,0,0
8356,0,0
8357,0,0
8358,0,0
8359,0,0
8360,0.010099728,0.010099728
8361,0.145665813,0.145665813
8362,0.277413471,0.277413471
8363,0.216280459,0.216280459
8364,0.162169315,0.162169315
8365,0.122284437,0.122284437
8366,0.100310651,0.100310651
8367,0.033081131,0.033081131
8368,0,0
8369,0,0
8370,0,0
8371,0,0
8372,0,0
8373,0,0
8374,0,0
8375,0,0
8376,0,0
8377,0,0
8378,0,0
8379,0,0
8380,0,0
8381,0,0
8382,0,0
8383,0,0
8384,0.011199334,0.011199334
8385,0.157968903,0.157968903
8386,0.27979918,0.27979918
8387,0.347178062,0.347178062
8388,0.358576005,0.358576005
8389,0.31393919,0.31393919
8390,0.208306934,0.208306934
8391,0.032186928,0.032186928
8392,0,0
8393,0,0
8394,0,0
8395,0,0
8396,0,0
8397,0,0
8398,0,0
8399,0,0
8400,0,0
8401,0,0
8402,0,0
8403,0,0
8404,0,0
8405,0,0
8406,0,0
8407,0,0
8408,0.001246349,0.001246349
8409,0.074393875,0.074393875
8410,0.195445688,0.195445688
8411,0.322908087,0.322908087
8412,0.346016941,0.346016941
8413,0.209912499,0.209912499
8414,0.092972854,0.092972854
8415,0.017110481,0.017110481
8416,0,0
8417,0,0
8418,0,0
8419,0,0
8420,0,0
8421,0,0
8422,0,0
8423,0,0
8424,0,0
8425,0,0
8426,0,0
8427,0,0
8428,0,0
8429,0,0
8430,0,0
8431,0,0
8432,0.004444487,0.004444487
8433,0.026167292,0.026167292
8434,0.027613477,0.027613477
8435,0.02517943,0.02517943
8436,0.012288401,0.012288401
8437,0.016785192,0.016785192
8438,0.015443499,0.015443499
8439,0.005771797,0.005771797
8440,0,0
8441,0,0
8442,0,0
8443,0,0
8444,0,0
8445,0,0
8446,0,0
8447,0,0
8448,0,0
8449,0,0
8450,0,0
8451,0,0
8452,0,0
8453,0,0
8454,0,0
8455,0,0
8456,0.007980303,0.007980303
8457,0.061445894,0.061445894
8458,0.19358296,0.19358296
8459,0.313115924,0.313115924
8460,0.339926407,0.339926407
8461,0.290489127,0.290489127
8462,0.182120883,0.182120883
8463,0.037456312,0.037456312
8464,0,0
8465,0,0
8466,0,0
8467,0,0
8468,0,0
8469,0,0
8470,0,0
8471,0,0
8472,0,0
8473,0,0
8474,0,0
8475,0,0
8476,0,0
8477,0,0
8478,0,0
8479,0,0
8480,0.003023533,0.003023533
8481,0.027995172,0.027995172
8482,0.074173131,0.074173131
8483,0.26823974,0.26823974
8484,0.287824485,0.287824485
8485,0.070214131,0.070214131
8486,0.144849906,0.144849906
8487,0.088335817,0.088335817
8488,0,0
8489,0,0
8490,0,0
8491,0,0
8492,0,0
8493,0,0
8494,0,0
8495,0,0
8496,0,0
8497,0,0
8498,0,0
8499,0,0
8500,0,0
8501,0,0
8502,0,0
8503,0,0
8504,0.001223571,0.001223571
8505,0.02334384,0.02334384
8506,0.033941711,0.033941711
8507,0.022933411,0.022933411
8508,0.081546226,0.081546226
8509,0.08176823,0.08176823
8510,0.018737075,0.018737075
8511,0.004369921,0.004369921
8512,0,0
8513,0,0
8514,0,0
8515,0,0
8516,0,0
8517,0,0
8518,0,0
8519,0,0
8520,0,0
8521,0,0
8522,0,0
8523,0,0
8524,0,0
8525,0,0
8526,0,0
8527,0,0
8528,0.000638179,0.000638179
8529,0.01466154,0.01466154
8530,0.06067603,0.06067603
8531,0.112090308,0.112090308
8532,0.081453819,0.081453819
8533,0.040378042,0.040378042
8534,0.030083971,0.030083971
8535,0.02360426,0.02360426
8536,0,0
8537,0,0
8538,0,0
8539,0,0
8540,0,0
8541,0,0
8542,0,0
8543,0,0
8544,0,0
8545,0,0
8546,0,0
8547,0,0
8548,0,0
8549,0,0
8550,0,0
8551,0,0
8552,0.002522255,0.002522255
8553,0.025334124,0.025334124
8554,0.098052668,0.098052668
8555,0.170726904,0.170726904
8556,0.076207631,0.076207631
8557,0.031986067,0.031986067
8558,0.036989367,0.036989367
8559,0.012700851,0.012700851
8560,0,0
8561,0,0
8562,0,0
8563,0,0
8564,0,0
8565,0,0
8566,0,0
8567,0,0
8568,0,0
8569,0,0
8570,0,0
8571,0,0
8572,0,0
8573,0,0
8574,0,0
8575,0,0
8576,0.001217508,0.001217508
8577,0.076870095,0.076870095
8578,0.278641787,0.278641787
8579,0.330295431,0.330295431
8580,0.327443126,0.327443126
8581,0.274035543,0.274035543
8582,0.111977122,0.111977122
8583,0.079096948,0.079096948
8584,0,0
8585,0,0
8586,0,0
8587,0,0
8588,0,0
8589,0,0
8590,0,0
8591,0,0
8592,0,0
8593,0,0
8594,0,0
8595,0,0
8596,0,0
8597,0,0
8598,0,0
8599,0,0
8600,0.006541428,0.006541428
8601,0.131183635,0.131183635
8602,0.265241846,0.265241846
8603,0.323081011,0.323081011
8604,0.28750779,0.28750779
8605,0.300002736,0.300002736
8606,0.209451977,0.209451977
8607,0.084470298,0.084470298
8608,0,0
8609,0,0
8610,0,0
8611,0,0
8612,0,0
8613,0,0
8614,0,0
8615,0,0
8616,0,0
8617,0,0
8618,0,0
8619,0,0
8620,0,0
8621,0,0
8622,0,0
8623,0,0
8624,0.001178961,0.001178961
8625,0.027160418,0.027160418
8626,0.058566487,0.058566487
8627,0.093139274,0.093139274
8628,0.084528345,0.084528345
8629,0.069729108,0.069729108
8630,0.038046421,0.038046421
8631,0.039697261,0.039697261
8632,0,0
8633,0,0
8634,0,0
8635,0,0
8636,0,0
8637,0,0
8638,0,0
8639,0,0
8640,0,0
8641,0,0
8642,0,0
8643,0,0
8644,0,0
8645,0,0
8646,0,0
8647,0,0
8648,0.000587628,0.000587628
8649,0.004707509,0.004707509
8650,0.021225854,0.021225854
8651,0.024207335,0.024207335
8652,0.015355098,0.015355098
8653,0.016524176,0.016524176
8654,0.025335677,0.025335677
8655,0.027035737,0.027035737
8656,0,0
8657,0,0
8658,0,0
8659,0,0
8660,0,0
8661,0,0
8662,0,0
8663,0,0
8664,0,0
8665,0,0
8666,0,0
8667,0,0
8668,0,0
8669,0,0
8670,0,0
8671,0,0
8672,0.002276452,0.002276452
8673,0.075476215,0.075476215
8674,0.230812106,0.230812106
8675,0.330570575,0.330570575
8676,0.34330627,0.34330627
8677,0.304091345,0.304091345
8678,0.215775984,0.215775984
8679,0.066994523,0.066994523
8680,0,0
8681,0,0
8682,0,0
8683,0,0
8684,0,0
8685,0,0
8686,0,0
8687,0,0
8688,0,0
8689,0,0
8690,0,0
8691,0,0
8692,0,0
8693,0,0
8694,0,0
8695,0,0
8696,0.002287715,0.002287715
8697,0.054617712,0.054617712
8698,0.206328974,0.206328974
8699,0.332698119,0.332698119
8700,0.352361107,0.352361107
8701,0.305956846,0.305956846
8702,0.197548263,0.197548263
8703,0.061233997,0.061233997
8704,0,0
8705,0,0
8706,0,0
8707,0,0
8708,0,0
8709,0,0
8710,0,0
8711,0,0
8712,0,0
8713,0,0
8714,0,0
8715,0,0
8716,0,0
8717,0,0
8718,0,0
8719,0,0
8720,0.00399488,0.00399488
8721,0.094769909,0.094769909
8722,0.217798879,0.217798879
8723,0.319697776,0.319697776
8724,0.338882341,0.338882341
8725,0.299137335,0.299137335
8726,0.207077049,0.207077049
8727,0.0341328,0.0341328
8728,0,0
8729,0,0
8730,0,0
8731,0,0
8732,0,0
8733,0,0
8734,0,0
8735,0,0
8736,0,0
8737,0,0
8738,0,0
8739,0,0
8740,0,0
8741,0,0
8742,0,0
8743,0,0
8744,0.004088456,0.004088456
8745,0.109219546,0.109219546
8746,0.257318792,0.257318792
8747,0.296295083,0.296295083
8748,0.185153833,0.185153833
8749,0.278620178,0.278620178
8750,0.229455076,0.229455076
8751,0.082626331,0.082626331
8752,0,0
8753,0,0
8754,0,0
8755,0,0
8756,0,0
8757,0,0
8758,0,0
8759,0,0
